city,area,Vegetation_Cover,Amenities_Total_Count,park_name,reviews_count,weighted_rating,sentiment_score,avg_review_time,Amenities_Diversity_Shannon,Amenities_Diversity,Shape_Deviation,Urban_Circulation_Amenities,Cultural_Context,Urban_Features,cluster
Bologna,0.0034635900442055,18.84634636720952,129,Piazza dell'UnitÃÂ ,7,3.865823602367545,-0.5984,51108,1.370254827885176,0.5555555555555556,0.4691537691893782,26,5,98,2
Bologna,0.0075975022864809,28.21785650274027,50,Parco Marco Biagi,20,3.8698143245553984,0.9545,54386,0.471032578690485,0.2222222222222222,0.6492234046869504,4,0,46,2
Bologna,0.2995985251643872,0.0,34,Parco di Paderno,78,3.862613934192389,-0.9017,40964,0.4659992569610426,0.1111111111111111,0.4963130765300643,6,0,28,2
Bologna,0.044179973829817,0.0,12,Parco dei Calanchi di Sabbiuno,72,3.8931634719023887,-0.9766,49271,0.5660857389596289,0.1666666666666666,0.722041336969977,0,2,10,2
Bologna,0.0016395082727,100.0,17,Giardino Via San Rocco,33,3.870023233084349,0.9485,45646,1.196612711221129,0.2777777777777778,0.4486201679252009,6,1,10,2
Bologna,0.0602536923275304,53.99530011207728,11,Parco Gianni Rodari,246,3.896601148047069,0.9941,39608,1.294545165844896,0.2777777777777778,0.49317803882029,7,2,2,2
Bologna,0.0396853346595796,33.80881356423813,16,Parco della Fabbreria,162,3.904230168887935,0.2823,67183,1.461472129304024,0.2777777777777778,0.2741629478181875,6,0,10,2
Bologna,0.0405365930347135,25.84534933381623,84,Parco Francesco Zanardi,82,3.866530891888368,0.2381,60804,0.490985709568356,0.2222222222222222,0.778453257504891,10,1,73,2
Bologna,0.0097361904083788,45.29369637194976,54,Giardino Novella Corazza,9,3.869635268025043,0.5106,59752,0.0922160573371918,0.1111111111111111,0.7597207961094263,1,0,53,2
Bologna,0.1122440028349817,69.99423967961138,35,Parco Tolomelli,33,3.880564118944655,0.9963,45879,0.741256205285056,0.1666666666666666,0.731167573674798,11,0,24,2
Bologna,0.0155503757139053,50.55323762439169,49,Parco del Fiume,189,3.9187729261824815,0.989,59955,0.9100704459129292,0.2777777777777778,0.778453257504891,5,0,44,2
Bologna,0.0030425700769871,8.550215797359785,31,Bosco,25,3.876578080103529,0.9794,68959,1.1374310712594131,0.2777777777777778,0.3636459859377391,1,0,30,2
Bologna,0.0006910609285281,9.492221709397825,12,Bosco di latifoglie,9,3.87012060020796,-0.9846,51554,1.1187433359857524,0.2222222222222222,0.3636459859377391,2,1,9,2
Bologna,0.0047796733194291,11.20344554967518,40,Giardino Alida Valli,22,3.876915305250959,0.9676,66540,0.6309739207641039,0.2222222222222222,0.533664239011888,6,0,34,2
Bologna,0.0061120246232505,30.9617037194101,17,Parco Fresu,10,3.870190600962402,0.9757,49504,0.6779087256441981,0.1666666666666666,0.2466439215102467,3,0,14,2
Bologna,0.0052302729821428,43.365490927622965,59,Giardino Lina Merlin,23,3.874786791386021,0.6845,64119,0.0,0.0555555555555555,0.7597207961094263,0,0,59,2
Bologna,0.0046102720865682,6.424179662388958,17,Giardino Melvin Jones,230,3.883950872615226,0.9816,39156,1.1874157698436565,0.2222222222222222,0.6408326260316239,8,0,9,2
Bologna,0.0021859889163682,18.46016738606288,25,Giardino Vittime Innocenti di Tutte le Mafie,16,3.862013345345246,0.3811,44976,0.2787693717685874,0.1111111111111111,0.4453225365514248,0,0,25,2
Bologna,0.0136130615233518,6.830842109486363,53,"Parco""Martin Luther King Jr""",218,3.946666492694408,0.9949,61647,0.950185101998796,0.2777777777777778,0.7455845867028799,2,0,51,2
Bologna,0.0458867649633884,71.22915808507149,28,Parco Via Rivani,12,3.872268569519565,0.4129,40110,0.0,0.0555555555555555,0.4265917362395131,0,0,28,2
Lisboa,0.0039879554898701,100.0,11,PraÃÂ§a de Angola,582,4.077808936136035,0.9966,45951,0.3046360973492381,0.1111111111111111,0.4728927035098264,10,0,1,2
Lisboa,0.0244002311939228,100.0,22,Jardim da Quinta Alegre,277,4.098233379799345,0.9883,53993,1.01160091167848,0.3333333333333333,0.5833516908884051,16,2,4,2
Lisboa,0.008217471162369,81.73994694482158,24,Quintal Desportivo,712,4.147347350545775,0.9974,38328,0.6615632381579821,0.1111111111111111,0.439944337355865,15,0,9,2
Lisboa,0.0037247615170537,38.14466645171701,25,Jardim de Sto AntÃÂ£o do Tojal,11,4.085185993238565,0.9287,63924,0.9160010614037796,0.2777777777777778,0.405295621895427,4,1,20,2
Lisboa,0.0068414767060093,100.0,12,Parque da Fantasia,388,4.080062651327649,0.9649,40842,0.887694275799104,0.1666666666666666,0.4540230897342266,4,0,8,2
Lisboa,0.0076052212898833,9.206666572464728,51,Jardim Ruy Athoughia,149,4.087639132046561,0.9663,65215,0.7634619021008037,0.1666666666666666,0.1560275745248047,29,1,21,2
Lisboa,0.0059979427095956,79.5727421711337,33,Jardim Professor AntÃÂ³nio de Sousa Franco,56,4.087757018137913,0.9691,58485,0.5898691618387124,0.1666666666666666,0.3070732052495939,27,2,4,2
Lisboa,0.0101343627522237,100.0,21,Parque da Ilha MÃÂ¡gica do Lido,292,4.072380809182697,0.954,65033,0.0,0.0555555555555555,0.3748374829106738,21,0,0,2
Lisboa,0.036994677394866,1.4654169610276198,24,Parque Urbano do Catujal,57,4.085120252884074,-0.761,44114,1.055008276687731,0.2777777777777778,0.5561332035081823,16,1,7,2
Lisboa,0.0032116003929461,94.45402849241655,33,Jardim das Damas,162,4.09036800056589,0.9888,42877,0.4374949573570234,0.1666666666666666,0.6626234139222852,29,4,0,2
Lisboa,0.0369148607512359,53.058309507060045,23,Parque Urbano das Colinas do Cruzeiro,245,4.089284741878062,0.9595,58733,0.6428579130907905,0.2222222222222222,0.4290322491302993,20,0,3,2
Lisboa,0.0270231360784303,43.29716410286589,19,Quinta do Bom Pastor,7,4.085334920539249,0.9901,60540,0.806504609875222,0.2777777777777778,0.3729603705954663,15,2,2,2
Lisboa,0.0035033242930478,50.70370478836215,12,Parque 2 de Abril,213,4.082210649730533,0.9485,50424,1.4677339293271523,0.2777777777777778,0.384808004488165,5,2,5,2
Porto,0.0127181384359821,100.0,12,Parque Dona Maria II,935,4.236836275742153,0.8805,47237,0.887694275799104,0.1666666666666666,0.3777794594343077,7,5,0,2
Porto,0.1048103906862027,2.38038758906527,21,Parque da Prelada,6,4.218318738518249,0.0,71307,0.7509687782493433,0.2777777777777778,0.4442220521773333,17,2,2,2
Porto,0.0612155402481174,88.67235172821303,40,Parque da Asprela,82,4.218785120522367,0.9737,38173,0.6952653741120578,0.2222222222222222,0.7425839801383115,32,1,7,2
Porto,0.0112739727670596,85.69530756904233,17,Parque da Quinta de Lamas,63,4.218595680621799,0.7717,56645,0.0,0.0555555555555555,0.7425839801383115,17,0,0,2
Porto,0.0025608801777437,77.67956792563872,14,PraÃÂ§a Conde SÃÂ£o Bento,5,4.217702765564743,0.0,66762,0.2573186405438316,0.1111111111111111,0.3777794594343077,0,1,13,2
Porto,0.0051754414752367,93.0327021573559,17,PraÃÂ§a MarquÃÂªs do Pombal,516,4.228885400535543,0.9468,37847,0.9160681370152876,0.2222222222222222,0.8453188259022838,12,3,2,2
Porto,0.0059669602265274,6.948904533938348,57,Jardim de Sophia,5,4.217702765564743,-0.7003,49895,0.7726244806339821,0.2222222222222222,0.3768987539956024,8,0,49,2
Porto,0.0030398870808176,86.61211491830882,28,Jardim do Corpo Santo,118,4.216263778611653,0.9665,57125,0.7678576230981704,0.1666666666666666,0.2884021643028782,9,0,19,2
Porto,0.0210605645470526,100.0,38,Parque das AustrÃÂ¡lias,332,4.233034775269458,0.9846,79477,0.5366645624845252,0.1666666666666666,0.6928389665273278,4,0,34,2
Porto,0.0108405658153574,100.0,17,Parque Canino da Seara,109,4.217722165232846,0.9573,50277,0.677908725644198,0.1666666666666666,0.507571309553036,13,0,4,2
Wien,0.0134299234693879,100.0,65,Forsthauspark,263,4.103238955293604,0.9086,52403,1.5935561684319,0.4444444444444444,0.5115564644515863,17,1,47,2
Wien,0.0121903033510358,13.825211742713616,71,Leon-Zelman-Park,9,4.087265723095847,-0.8313,58554,1.6398129546739986,0.5,0.5239263308212145,30,1,40,2
Wien,0.0057207372019272,99.41716878387336,54,Pauluspark,787,4.290429341903867,0.9965,51259,1.13243901462165,0.4444444444444444,0.0,7,3,44,2
Wien,0.007407250213192,100.0,23,Einsiedlerpark,24,4.081421632507997,0.9506,26657,1.6656937036662838,0.3888888888888889,0.3561219126405029,11,1,11,2
Wien,0.0037436756477809,100.0,10,Diepoldpark,44,4.090238544992562,0.7245,57648,1.6094379124341005,0.3333333333333333,0.3907817520941822,4,1,5,2
Wien,0.0031106762485287,71.42898540251161,61,Reinlpark,122,4.0666796418840025,0.9663,58190,1.35344436748158,0.4444444444444444,0.636257027680645,11,0,50,2
Wien,0.0316562937479366,3.987827097099881,14,Napoleonwald,100,4.111677834126854,0.9724,46361,1.3760552852604169,0.2777777777777778,0.478267048780068,6,0,8,2
Wien,0.0293522649825096,100.0,26,Ferdinand-Wolf-Park,538,4.166426002042314,0.9804,47096,1.4209203495974858,0.3888888888888889,0.6888638244723049,14,0,12,2
Wien,0.0165793901527877,61.21019487239877,41,Franz-Schimon-Park,13,4.088923594958021,0.8538,59371,0.6202128071299435,0.2222222222222222,0.6888638244723049,2,0,39,2
Wien,0.0077060844473131,2.129443161326227,48,Hans-Bock-Park,13,4.087297578697858,0.9169,65100,1.0733093225134036,0.2777777777777778,0.3914270711968474,8,0,40,2
Wien,0.0047824340924387,100.0,11,Fuchupark,46,4.090373056579581,0.6879,48031,0.7595473914748635,0.1666666666666666,0.0,8,0,3,2
Wien,0.0020442419126932,5.3340430821753335,27,Rosarium Wettsteinpark,34,4.10005483230733,0.9959,49323,1.2408299851461324,0.2222222222222222,0.5061251518731188,10,0,17,2
Wien,0.0010561639439109,100.0,17,Wanda-Lanzer-Park,31,4.087438978563931,0.9724,48424,1.0375911080918452,0.2222222222222222,0.5274701790906486,0,0,17,2
Wien,0.0050072778033651,100.0,80,Karl-Kantner-Park,16,4.0883201175642165,0.9411,55564,1.5742731540854138,0.5,0.3651411687535713,27,3,50,2
Wien,0.0037123141293115,100.0,32,Franz-Schwarz-Park,26,4.08578711435352,0.9884,49924,0.932112120667674,0.2222222222222222,0.3561219126405029,10,0,22,2
Wien,0.0028512063116678,100.0,44,Minna-Lachs-Park,30,4.098569819516012,0.991,53507,1.6410742533662457,0.5,0.0,8,2,34,2
Wien,0.0021443576213843,57.699143238438445,25,Eduard-Gurk-Park,76,4.096924686123872,-0.9071,35242,1.3971399653222476,0.3333333333333333,0.5247778418539097,7,0,18,2
Wien,0.0033132161648143,95.36053270316796,22,Klieberpark,47,4.084683912025644,0.9605,64700,1.514014536653706,0.3888888888888889,0.5274701790906486,13,0,9,2
Wien,0.0008500467399088,43.1784730324866,17,Florianipark,6,4.087995495187107,0.8126,53138,0.9554471413937666,0.2222222222222222,0.4606752787661083,4,1,12,2
Wien,0.0038091700820717,10.238876847732032,77,Hayekpark,59,4.094826035463754,0.9022,55812,0.5727850616244737,0.1111111111111111,0.0099450015467538,20,0,57,2
Wien,0.0011424244262771,100.0,30,Siebensternpark,168,4.117154406121935,0.9887,58187,0.7488930885169878,0.2777777777777778,0.4676775678609085,3,0,27,2
Wien,0.0080574457635041,2.6405562050208875,27,Hans-Dunkl-Park,21,4.087360814149269,0.9383,56223,1.2165565847672628,0.2777777777777778,0.476028061193377,10,0,17,2
Wien,0.0057539867347192,100.0,26,FurtwÃÂ¤nglerpark,217,4.124841280276137,0.9987,25289,1.5715861386570225,0.3333333333333333,0.528935728644651,4,0,22,2
Wien,0.0220688962632331,70.31850554086735,42,Karl-Fellinger-Park,13,4.087297578697858,0.8176,34757,0.2244510905558099,0.1666666666666666,0.2316734927691989,40,1,1,2
Wien,0.0039047254749583,77.27121340468098,44,Hofferplatz,10,4.091033100462328,0.8095,51595,1.6373563696512183,0.5,0.4910038655796992,9,0,35,2
Wien,0.0031002894609258,100.0,62,Bockpark,113,4.1213000755373015,0.9831,39343,1.5953882133451578,0.5555555555555556,0.5017239764654473,30,2,30,2
Wien,0.002790190571452,100.0,13,Czapkapark,61,4.098778887879705,0.9526,47970,0.8981370031878679,0.1666666666666666,0.7456866662443216,5,0,8,2
Wien,0.0016965267296007,100.0,19,Ruhe- und Sinnesgarten,39,4.097100817438692,0.9736,50888,0.4094586186950892,0.1666666666666666,0.4822173937683901,1,1,17,2
Wien,0.0026846561376234,98.57733714119964,46,Rubenspark,54,4.0909078221572415,0.9765,59591,1.7797259292973684,0.5,0.5274701790906486,13,1,32,2
Wien,0.0067631109097152,100.0,22,Paul-Hock-Park,17,4.085208252238226,0.9862,52270,0.992591068766829,0.2777777777777778,0.3461192076721323,16,0,6,2
Wien,0.0007965381251573,76.49071912179063,18,Stammersdorfer Bahnhofspark,62,4.09519953175842,0.9774,51553,1.6150034545129146,0.3333333333333333,0.5846586054115193,7,0,11,2
Wien,0.0008005083872825,100.0,29,Dorothea-Neff-Park,22,4.090104992747435,0.8085,52678,1.4525963567518558,0.3888888888888889,0.0,2,0,27,2
Wien,0.0019842633930072,100.0,49,Mareschplatz,129,4.110722348885059,0.9432,56783,1.6148252159636347,0.5555555555555556,0.2894258438529834,16,2,31,2
Wien,0.0024655018959022,100.0,63,Jazz-Park,178,4.138939245089498,0.9885,61275,0.5169360795668279,0.2777777777777778,0.4271241474706709,5,1,57,2
Wien,0.0032868117745483,100.0,61,Andreaspark,184,4.109315722224789,0.9837,64432,1.1513763010198357,0.5555555555555556,0.4025786696921027,6,2,53,2
Wien,0.0047833422271613,59.389959287531546,18,Gartenhofverein Planquadrat,66,4.115671203594356,0.9826,44509,1.7981055026242658,0.3888888888888889,0.5686562949989376,5,1,12,2
Wien,0.0017016267004809,56.95705050754915,14,Richard-Waldemar-Park,41,4.095076108382222,0.962,51766,1.4306853360872926,0.3333333333333333,0.4025786696921027,8,5,1,2
Wien,0.0048377180776027,96.67257612169998,24,Stillfriedplatz,18,4.083970591233089,0.8031,36654,1.4677339293271523,0.3888888888888889,0.2656568298514115,12,1,11,2
Wien,0.0017846564964889,100.0,78,Parkanlage Schedifkaplatz,39,4.099500817438693,0.9774,54750,1.390944272619182,0.4444444444444444,0.389477524023698,36,2,40,2
Wien,0.0057839406278505,100.0,54,Theodor-KÃÂ¶rner-Park,18,4.095192536370246,0.99,52589,1.5871982872244783,0.4444444444444444,0.389477524023698,12,2,40,2
Wien,0.0071901609086506,100.0,77,Theresienbadpark,201,4.099881828952364,0.9881,43490,1.2604998656466808,0.4444444444444444,0.0,12,2,63,2
Wien,0.0092708622556454,100.0,73,Parkanlage Dunklergasse,5,4.088176510583203,0.8555,42936,0.7605086960852325,0.3333333333333333,0.3561219126405029,9,0,64,2
Wien,0.0020014736140119,100.0,33,Hanna-GÃÂ¤rtner-Park,535,4.24176748153601,0.9052,39380,0.7614867301622956,0.2777777777777778,0.5046823689517332,26,2,5,2
Wien,0.0037020454257465,3.438468656029789,35,Else-Feldmann-Park,27,4.089081728665763,0.9556,51148,1.2753836678352803,0.2777777777777778,0.5061251518731188,8,0,27,2
Wien,0.0060134093815088,100.0,31,Friessneggpark,41,4.090036157552474,0.9842,43786,0.441803348010016,0.1111111111111111,0.5789148384605326,5,0,26,2
Wien,0.0005070097225084,83.45152908404808,17,Therese-Sip-Park,41,4.095076108382222,0.9942,65271,1.1407201964134568,0.2222222222222222,0.3561219126405029,2,0,15,2
Wien,0.0013673156101461,44.15183509164864,16,Josef-Pfeifer-Park,19,4.093264067500234,0.9776,55742,1.3316602868224323,0.2777777777777778,0.7456866662443216,5,1,10,2
Wien,0.0069765246638557,45.00317003611124,24,Karl-Seidl-Park,8,4.090770908618491,0.8299,44466,0.9798203223053884,0.2222222222222222,0.4263893091031244,6,0,18,2
Wien,0.0197517991112899,100.0,34,Lagerwiese MÃÂ¼hlwasser,383,4.186942015407758,0.9875,46308,1.4679922846160354,0.4444444444444444,0.4158427933907406,14,1,19,2
Wien,0.0022771797873289,56.01657413921055,15,Friedrich-Gulda-Park,9,4.091215566356034,0.7076,56231,1.171059869990371,0.2222222222222222,0.2528790852933635,7,1,7,2
Wien,0.0004264276032838,97.40848509695562,10,Dingelstedtpark,21,4.0847472484989895,0.9004,53503,0.3250829733914482,0.1111111111111111,0.4968563676029307,0,0,10,2
Wien,0.0033354045815845,100.0,24,SchÃÂ¼tte-Lihotzky-Park,88,4.082609813821908,0.9415,52257,1.5358551955461088,0.4444444444444444,0.5274701790906486,17,0,7,2
Wien,0.0099062830354655,100.0,26,Franz-HÃÂ¼bel-Park,114,4.10816989902228,0.9858,51915,1.5819929311396703,0.3888888888888889,0.5950902689604665,11,0,15,2
Wien,0.0038589950530705,76.99708511709962,36,Parkanlage Steinhagegasse,20,4.092334264220345,0.9359,72638,0.6134329015590849,0.1666666666666666,0.3561219126405029,8,0,28,2
Wien,0.0034882103521367,87.10937656064837,19,Hilde-Spiel-Park,31,4.081687587098253,0.8503,56981,1.7912740753048928,0.3888888888888889,0.5300415118833826,7,0,12,2
Wien,0.0034314775150632,100.0,75,Cholewkapark,25,4.093599521004268,0.9733,49669,1.179849235251108,0.3333333333333333,0.504193332389828,18,0,57,2
Wien,0.000213379851055,83.44534586223789,10,Elfi-Dassanowski-Park,806,4.29368262054259,0.9932,33940,0.9433483923290392,0.1666666666666666,0.3907817520941822,0,0,10,2
Wien,0.0032135953812301,38.473883853442565,11,Parkanlage Seeschlachtweg,14,4.090805517711171,0.948,52831,0.3046360973492381,0.1111111111111111,0.7897001974599585,1,0,10,2
Wien,0.0055825028785993,89.08661171297678,84,Emil-Maurer-Park,74,4.092222185745708,0.9201,47267,0.8041085565861953,0.3333333333333333,0.0,12,2,70,2
Wien,0.007058740799168,11.6093064806358,49,Parkanlage Dirmhirngasse,46,4.090373056579581,0.8658,66879,1.064503632963842,0.3333333333333333,0.2878805280913071,18,1,30,2
Wien,0.0021071822753623,56.34189695191401,18,Geniehof,8,4.089767144503058,0.4019,37818,0.6336632569776562,0.2222222222222222,0.4792563525579315,16,1,1,2
Wien,0.0105563993563428,100.0,26,Josef-GrÃÂ¶ssing-Park,55,4.087622686372867,0.9876,72638,0.8587409130062869,0.1666666666666666,0.4567762951157502,8,0,18,2
Wien,0.0015408092437535,72.36622664309968,11,Wohnhauspark,62,4.087675259913759,-0.9283,49288,0.6890092384766586,0.1111111111111111,0.3485109927024082,5,0,6,2
Wien,0.0019815357445813,21.383496612635582,17,Kinderspielplatz Fasangarten,7,4.0863708903564815,0.2382,64342,0.362210557135449,0.1111111111111111,0.2940845997437271,0,0,17,2
Wien,0.0021581768952421,100.0,10,Maria-Rekker-Park,48,4.069944203389152,0.9023,56275,0.0,0.0555555555555555,0.5441599845051932,10,0,0,2
Wien,0.0103060564169129,100.0,33,Parkanlage Mautner-Markhof-Gasse,6,4.090633686141881,0.8879,44663,1.1552347079899568,0.2777777777777778,0.7071367020225412,19,0,14,2
Wien,0.0039709626633636,100.0,36,Alma-RosÃÂ©-Park,128,4.118021486778224,0.9975,60117,1.364821251309456,0.3333333333333333,0.2169672016419882,12,0,24,2
Wien,0.0072015869277641,100.0,32,Leonie-Rysanek-Park,31,4.08935610905249,-0.9434,38948,1.663228163264194,0.3888888888888889,0.4464623171610193,18,0,14,2
Wien,0.0048377835667012,63.11213810065348,65,Carsonypark,13,4.089736603088102,0.9772,62329,1.2671298751877635,0.3333333333333333,0.7897001974599585,14,0,51,2
Wien,0.0018317611520756,100.0,11,Weilpark,111,4.10111303968054,0.9941,59871,0.9164648855394713,0.1666666666666666,0.8129537945270808,6,0,5,2
Wien,0.0042377847094293,40.755453063040434,26,Waidhausenpark,39,4.087500817438692,0.6136,36222,0.96112770541448,0.2222222222222222,0.5283492811524027,13,1,12,2
Lyon,0.0037132496769214,11.934228484097002,18,Square Saint-ExupÃÂ©ry,7,4.021719580943397,-0.1905,53136,0.6869615765973234,0.1111111111111111,0.1624782573755211,8,0,10,2
Lyon,0.0009302306829188,10.694774592597565,14,Square Dejean,52,4.039673460839006,0.9904,42053,0.7549967581308246,0.2222222222222222,0.2661971571368363,1,1,12,2
Lyon,0.0033430347784003,63.43966041941936,42,Square du Clos-Carret,12,4.022803674553844,0.914,59172,1.8897061722543915,0.5555555555555556,0.2661971571368363,7,6,29,2
Lyon,0.0098825107855671,100.0,73,Parc Sisley,252,4.031850290567204,0.886,41509,1.5008618909335056,0.4444444444444444,0.3229206032652344,10,0,63,2
Lyon,0.0005139475586535,48.27121564307235,12,Stade Vert Simone Prelle,8,4.0239350677589005,0.8869,47247,0.8369882167858358,0.2222222222222222,0.5873229106889519,1,0,11,2
Lyon,0.0096875152615378,0.6387716139120015,45,Parc de l'Accueil,73,4.036129792094192,0.969,60889,0.922863794584602,0.2777777777777778,0.3311131033956963,4,0,41,2
Lyon,0.0036992028703773,100.0,55,La roseraie de Montessuy,91,4.027048284694438,0.9974,56754,1.0042325913153494,0.2777777777777778,0.5267336225069872,33,0,22,2
Lyon,0.0034091109977178,100.0,97,Jardin GÃÂ©nÃÂ©ral Charles Delestraint,159,4.022399007904426,0.9923,49100,1.3493949238192364,0.2777777777777778,0.1722456696613035,21,0,76,2
Lyon,0.0005104123031287,5.977594843047311,19,Square des EstrÃÂ©es,56,4.025913429796135,0.9385,50232,1.4585847528070075,0.2777777777777778,0.5342711724827816,2,0,17,2
Lyon,0.0048386541095376,100.0,33,Parc Jacob Kaplan,232,4.031288439629961,0.9761,58188,1.207540539344826,0.2777777777777778,0.0,10,0,23,2
Lyon,0.0021822462641708,4.277821641677314,12,Square AverroÃÂ¨s,11,4.018414724340479,-0.2507,42624,0.2868359830561607,0.1111111111111111,0.1765474313087788,1,0,11,2
Lyon,0.0022569903683457,100.0,15,Parc RenÃÂ© Dumont,58,4.025979228961464,0.9307,53419,1.2634794940650305,0.2777777777777778,0.330752732646885,6,0,9,2
Lyon,0.0042294440419708,100.0,27,Place Ennemond Romand,98,4.018719239800307,0.8696,55971,1.3961001489141085,0.4444444444444444,0.4641752617398775,6,1,20,2
Lyon,0.0086180909113623,59.74867840841205,76,Jardin d'Erevan,46,4.033797323852995,0.9828,59956,1.4247542375100446,0.6111111111111112,0.3302918795349788,24,4,48,2
Lyon,0.0011932132363878,37.55962969897435,12,Square Plaine Robinson,267,4.086514131292748,0.9946,50627,0.8369882167858358,0.2222222222222222,0.2680028812626871,1,0,11,2
Lyon,0.0024927639763292,7.952734301165107,42,Jardin des Mille Couleurs,9,4.023924202505026,0.9229,47156,0.7509687782493433,0.3333333333333333,0.2932087053330044,6,1,35,2
Lyon,0.0015887792584747,100.0,49,Square Jussieu,186,4.022144890835045,0.2852,32493,1.2940307405368865,0.3333333333333333,0.1722456696613035,7,1,41,2
Lyon,0.0041616074374213,100.0,79,Place Raspail,31,4.022294316912366,-0.88,62317,1.4308907966277795,0.5555555555555556,0.0,24,3,52,2
Lyon,0.0145066831347381,60.53583849205789,49,Parc de Bel Air 1,99,4.035938168126967,0.984,59105,0.8612189472564595,0.2222222222222222,0.3339973579727152,13,0,36,2
Lyon,0.0027120616746867,79.19217677047463,31,Parc Vaclav-Havel,9,4.021472888328259,-0.2823,58530,1.325025122954412,0.4444444444444444,0.4642948576430897,4,0,27,2
Lyon,0.0071235838210936,91.47808873185772,63,Promenade de la gare,9,4.026784069044588,0.9928,67648,1.0725891826564218,0.3333333333333333,0.6293542611201723,22,0,41,2
Lyon,0.0047644942844368,94.6665249940552,54,Parc Jacob-Hugentobler,54,4.018640787267371,-0.5654,54976,1.2254585142912264,0.3888888888888889,0.3728954556257448,10,1,43,2
Lyon,0.0047761332300901,100.0,23,Jardin du PÃÂ¨re FranÃÂ§ois Marty,5,4.0244224956561565,0.8748,31728,0.841855259339404,0.1666666666666666,0.5443800005475403,12,0,11,2
Lyon,0.001712516547608,100.0,22,Square GÃÂ©nÃÂ©ral Brosset,757,4.171778991391888,0.9956,41117,0.95623733106799,0.2222222222222222,0.4922461590690639,7,0,15,2
Lyon,0.0010614992677429,64.06229294754242,13,Square Bataillon Carmagnole LibertÃÂ©,5,4.022603404292293,-0.5924,49310,0.6901856760188042,0.1111111111111111,0.2637198733654539,0,0,13,2
Lyon,0.0019758459938107,88.9428830936093,25,Parc de la Maison Berty-Albrecht,112,4.0277126613028855,0.9728,58849,1.5270546629668,0.3888888888888889,0.2849104222940334,2,2,21,2
Lyon,0.0010826712164916,78.57345621734105,21,Square Henri Barbusse,5,4.024877268497122,0.4404,54314,0.6680178186607534,0.1666666666666666,0.622736136681705,4,0,17,2
Lyon,0.0111194407142915,52.00663235876989,13,Parc des Horizons,511,4.151725618580474,0.9992,67060,1.1569876443452742,0.2222222222222222,0.2407299824980819,7,0,6,2
Lyon,0.0029792157117761,1.4811701159597404,11,Jardin Philosophique - Erre de la Compas-Raison,38,4.020208174962285,-0.697,41027,1.540305825226517,0.3333333333333333,0.1765474313087788,6,1,4,2
Lyon,0.0014158149384427,34.303446230913366,12,Jean Torcy,111,4.027681298840871,0.9958,55692,1.0751393240053737,0.2222222222222222,0.4491639959915917,4,0,8,2
Lyon,0.0004065967849688,37.06392037872092,14,Jardin Rozier,397,4.11227860036988,0.9968,58884,1.400326576231188,0.2777777777777778,0.4319726404457061,6,0,8,2
Lyon,0.0073800595584092,100.0,19,Square Laurent Bonnevay,175,4.007472930768848,0.8957,41518,0.8628578006373905,0.1666666666666666,0.5493756791135592,9,0,10,2
Lyon,0.0004469513173997,100.0,13,Square Spielberg,35,4.0267856905641,0.9755,40262,0.5359610497090694,0.1666666666666666,0.4328019457184177,0,0,13,2
Lyon,0.0008183800626234,86.40655870976464,16,Square Moghilev,20,4.03103239789436,0.8537,52518,1.1626998334975678,0.2222222222222222,0.4642948576430897,0,1,15,2
Lyon,0.0213688682127669,79.57430218790468,42,Parc de Montpellas,56,4.033380428329402,0.9926,36673,1.8210864669309017,0.5,0.3353055220946613,16,5,21,2
Lyon,0.0004982808226026,90.63935901394528,22,Super-ÃÂ®lot,51,3.998486625550503,0.8371,55343,1.212939988401594,0.2222222222222222,0.4033257762089212,14,0,8,2
Stuttgart,0.0018310955304075,11.840969757917314,25,Rupert-Mayer-Platz,37,4.323925325264065,-0.1952,48048,1.3109814476689226,0.3888888888888889,0.5894686503512425,14,3,8,2
Stuttgart,0.0015196370155601,37.20852201780055,21,Gerda-Taro-Platz,19,4.326675254800255,-0.2677,55445,1.2334026122735402,0.2777777777777778,0.5744316286511619,7,1,13,2
Stuttgart,0.0263783785884082,1.3042476846191104,106,Rote Wand,29,4.320306895064252,-0.6031,53541,1.184392445684339,0.3888888888888889,0.5867665461918019,56,1,49,2
Stuttgart,0.0093692127908393,92.00694772605488,76,Veielbrunnenpark,20,4.32669026498351,0.959,53774,1.0631582362237966,0.2777777777777778,0.2359569118318086,13,0,63,2
KÃÂ¶ln,0.0086777997091361,100.0,38,Ubierring Park,571,4.266709861987409,0.9966,60868,1.4260827921761836,0.3888888888888889,0.4760221582265526,21,3,14,2
KÃÂ¶ln,0.0108404636429622,100.0,24,Trude-Herr-Park,122,4.323738121560192,0.9787,56790,1.5358551955461088,0.4444444444444444,0.4760221582265526,13,2,9,2
KÃÂ¶ln,0.1076832987869624,2.5633672332645965,77,Takufeld,188,4.331925405003036,-0.5605,38947,1.4146301392773355,0.3888888888888889,0.6728841311737341,37,0,40,2
KÃÂ¶ln,0.0051830163397882,25.769255101442795,26,Elise-Richter-Platz,22,4.322214007286648,-0.0924,38267,1.2490828438192965,0.2777777777777778,0.3866555332495556,17,0,9,2
KÃÂ¶ln,0.0068596479661631,0.8718440664537515,25,Stadtgarten Kalk,219,4.3204279732448745,-0.4209,48742,1.1791479730287495,0.2777777777777778,0.3566423038190959,14,4,7,2
